numCommune;annee;nbEtablissements;nbEcrans;nbFauteuils;nbMultiplexes;nbCinemasArtEssai;nbSeances;nbEntrees;recettes;population
6029;1996;9;22;4784;1;;24385;709487;4364543103;67304
6029;1997;8;21;3960;1;;24306;755367;4663550202;67304
6029;1998;8;21;4038;1;;24297;786098;5098350197;67304
6029;1999;8;21;4038;1;;24243;658938;4246781573;67304
6029;2000;8;21;4038;1;;23894;651503;4184973558;67304
6029;2001;8;21;3947;1;;24273;698775;4591206893;67304
6029;2002;8;21;3947;1;2;23902;616273;4199436.61;67304
6029;2003;8;21;3947;1;3;24482;546298;3705106.4;73372
6029;2004;9;21;3904;;3;24011;562528;4037117.1;73372
6029;2005;9;21;3904;;3;23404;466140;3331385.2;73372
6029;2006;9;21;3904;;3;24361;525035;3753832.7;73603
6029;2007;9;21;3904;;3;27527;505425;3537321.5;73325
6029;2008;9;22;3954;;3;29719;548597;3818125.7;74285
6029;2009;9;22;3954;;3;29609;608954;4249301;74285
6029;2010;9;22;3954;;3;28909;631224;4433264.6;74285
6029;2011;9;22;3954;;3;29658;603756;4198235;74285
6029;2012;9;22;3954;;3;28773;579615;3891818.2;74285
6029;2013;9;22;3954;;3;29587;540934;3566927.5;74285
6029;2014;9;22;3954;;3;29133;589997;3778795.2;74285
6029;2015;9;22;3954;;3;28987;556589;3516466.09;74285
6029;2016;9;22;3954;;3;21435;496730;3174946.04;74285
6029;2017;8;18;3232;;3;21664;468759;2949436.7;74285
6029;2018;8;18;3232;;3;22028;439519;2744485.8;74285
6029;2019;8;18;3091;;3;21231;447511;2902358.9;74285
6029;2020;8;18;3104;;3;11432;129767;848541.2;74285
95127;1960;;;;;;;;;
95127;1961;;;;;;;;;
95127;1962;;;;;;;;;
95127;1963;;;;;;;;;
95127;1964;;;;;;;;;
95127;1965;;;;;;;;;
95127;1966;;;;;;;;;
95127;1967;;;;;;;;;
95127;1968;;;;;;;;;
95127;1969;;;;;;;;;
95127;1970;;;;;;;;;
95127;1971;;;;;;;;;
95127;1972;;;;;;;;;
95127;1973;;;;;;;;;
95127;1974;;;;;;;;;
95127;1975;;;;;;;;;
95127;1976;;;;;;;;;
95127;1977;;;;;;;;;
95127;1978;;;;;;;;;
95127;1979;;;;;;;;;
95127;1980;;;;;;;;;
95127;1981;;;;;;;;;
95127;1982;;;;;;;;;
95127;1983;;;;;;;;;
95127;1984;;7;1300;;;;345055;1244621065;19357
95127;1985;;7;1300;;;;328739;1244287964;19357
95127;1986;;7;1300;;;;313863;1242928271;48226
95127;1987;;7;1300;;;;246339;1021738.01;48226
95127;1988;;8;1450;;;;232255;1001905155;48226
95127;1989;;8;1450;;;;234316;1062585505;48226
95127;1990;;8;1450;;;;263128;1209733.26;48226
95127;1991;;8;1450;;;;223250;1078276015;48226
95127;1992;2;7;1458;;;10223;296220;1633577658;48226
95127;1993;2;7;1458;;;10412;376879;2140092567;48226
95127;1994;2;7;1458;;;10226;331981;1903104624;48226
95127;1995;2;7;1458;;;10481;337122;1979206106;54781
95127;1996;2;7;1458;;;10892;321401;1899446;54781
95127;1997;2;7;1458;;;8764;323958;1928266.03;54781
95127;1998;1;5;1036;;;8219;366270;2257176766;54781
95127;1999;1;5;1036;;;8874;323679;1992809895;54781
95127;2000;1;5;1036;;;8833;401090;2444992431;54781
95127;2001;2;15;3036;1;;25487;713846;4172822761;54781
95127;2002;2;15;3036;1;;29993;772066;4479516.62;54781
95127;2003;2;15;3036;1;;30910;775782;4561301.15;57247
95127;2004;2;15;3036;1;;31028;863735;5122644.65;57247
95127;2005;2;15;3036;1;;24689;715584;4301723.66;57247
95127;2006;1;14;2768;1;;24045;714758;4345719.96;60528
95127;2007;1;14;2768;1;;31400;735002;4475750.6;61708
95127;2008;1;14;2768;1;;32446;815312;4735507.29;63395
95127;2009;1;14;2768;1;;32034;925651;5024630.95;63395
95127;2010;1;14;2768;1;;31766;924098;5285325.78;63395
95127;2011;1;14;2768;1;;31576;991395;5734913.34;63395
95127;2012;1;14;2768;1;;30041;900212;5375459.46;63395
95127;2013;1;14;2768;1;;28783;811307;5089581.24;63395
95127;2014;1;14;2768;1;;28166;814690;5218557.17;63395
95127;2015;1;14;2768;1;;27379;709161;4622176.06;63395
95127;2016;1;14;2768;1;;27383;645081;4267804.5;63395
95127;2017;1;14;2768;1;;27877;621165;4133369.07;63395
95127;2018;1;14;2768;1;;27832;499660;3362515.17;63395
95127;2019;1;14;2768;1;;27334;505356;3477076.89;63395
95127;2020;1;14;2768;1;;11721;142257;980555.18;63395
51108;1960;;5;2888;;;;392983;107823.2262;41705
51108;1961;;5;2888;;;;347834;99326.17534;41705
51108;1962;;5;2888;;;;326303;104793.6069;41705
51108;1963;;5;2888;;;;295752;106665.2235;41705
51108;1964;;5;2888;;;;294642;109157.6125;41705
51108;1965;;5;2888;;;;294299;112078.3832;41705
51108;1966;;5;2976;;;;262190;104330.0094;50764
51108;1967;;5;2936;;;;243483;113381.3649;50764
51108;1968;;5;2936;;;;259527;123356.1041;50764
51108;1969;;4;2448;;;;209154;110752.2292;50764
51108;1970;;4;2512;;;;224196;132925.6338;50764
51108;1971;;4;2512;;;;202263;128318.0147;52275
51108;1972;;4;2512;;;;201576;141470.8586;52275
51108;1973;;8;2831;;;;184363;161771.4271;52275
51108;1974;;7;2531;;;;211056;253719.07;52275
51108;1975;;7;2531;;;;201456;275417.9009;52275
51108;1976;;7;2531;;;;189601;287413.8091;52275
51108;1977;;7;2531;;;;183548;309997.6066;52275
51108;1978;;6;2131;;;;201018;375022.6006;51137
51108;1979;;6;2131;;;;193816;395688132;51137
51108;1980;;6;2131;;;;166535;371167.3174;51137
51108;1981;;6;2131;;;;202708;491992.7678;51137
51108;1982;;6;2131;;;;226819;596475.6836;51137
51108;1983;;6;2131;;;;219665;641249.6551;51137
51108;1984;;10;1993;;;;170171;524532.5532;51137
51108;1985;;10;1993;;;;217135;740869.4472;51137
51108;1986;;9;1543;;;;216926;859493.3418;48423
51108;1987;;9;1567;;;;163011;656062.8822;48423
51108;1988;;9;1567;;;;151537;637837.0183;48423
51108;1989;;9;1567;;;;137527;596688.2616;48423
51108;1990;;9;1567;;;;152182;650991.8973;48423
51108;1991;;9;1567;;;;135983;526542.8984;48423
51108;1992;2;9;1567;;;4420;117391;545765.0425;48423
51108;1993;1;5;932;;;3928;144860;716191.6101;48423
51108;1994;1;6;1087;;;4444;136463;701675.1098;48423
51108;1995;1;6;1087;;;5256;146097;758196.1927;47339
51108;1996;1;6;1087;;;5457;149489;775070.1647;47339
51108;1997;1;6;1087;;;5895;171340;877917.3025;47339
51108;1998;1;6;1087;;;5833;198435;1074846.37;47339
51108;1999;1;6;1087;;;5729;150304;859926.0317;47339
51108;2000;1;6;1087;;;5810;148333;850654.6923;47339
51108;2001;1;6;1087;;;5889;165026;952836.2377;47339
51108;2002;1;6;1087;;1;5847;159916;932398.99;47339
51108;2003;1;6;1087;;1;7184;149846;877239.82;46236
51108;2004;2;15;2713;1;1;11144;188424;1167333.56;46236
51108;2005;2;15;2688;1;1;16683;212853;1359043.7;46236
51108;2006;2;14;2533;1;1;15168;240933;1598341.05;45225
51108;2007;2;14;2533;1;1;13596;228305;1500214.4;44899
51108;2008;2;10;1754;1;1;12047;246980;1652490.98;45268
51108;2009;2;10;1754;1;1;10480;254275;1732658.3;45268
51108;2010;2;10;1754;1;1;9424;263248;1850853.7;45268
51108;2011;2;10;1754;1;1;10462;285223;1999306.35;45268
51108;2012;2;10;1754;1;2;19588;272160;1781123.65;45268
51108;2013;2;10;1754;1;1;18207;260968;1695675.75;45268
51108;2014;2;10;1754;1;1;18376;290866;1912204.05;45268
51108;2015;2;10;1754;1;1;18056;289650;1958498.5;45268
51108;2016;2;10;1754;1;1;18219;297205;1971468.59;45268
51108;2017;2;10;1754;1;1;18426;306947;2037718.6;45268
51108;2018;2;10;1754;1;1;18510;293271;1939417.03;45268
51108;2019;2;10;1754;1;1;18137;293216;1949996.77;45268
51108;2020;2;10;1754;1;1;9388;84877;543329.3;45268
71076;1960;;6;3685;;;;460286;142107.6382;43655
71076;1961;;6;3606;;;;453413;143405.4366;43655
71076;1962;;6;3606;;;;428586;159635159;43655
71076;1963;;6;3606;;;;396659;162704.1102;43655
71076;1964;;6;3606;;;;381735;161335.7278;43655
71076;1965;;6;3606;;;;390766;178524.9643;43655
71076;1966;;6;3605;;;;353153;171700.8889;50589
71076;1967;;6;3595;;;;330533;189263778;50589
71076;1968;;6;3561;;;;342809;192542.3465;50589
71076;1969;;6;3477;;;;300615;189586.8174;50589
71076;1970;;6;3477;;;;332073;224833.7925;50589
71076;1971;;6;3241;;;;324064;237949.8961;58187
71076;1972;;7;4054;;;;369053;301158.1552;58187
71076;1973;;7;4054;;;;356265;334665.0771;58187
71076;1974;;7;4054;;;;344954;376406.9901;58187
71076;1975;;9;4310;;;;372979;489186.9437;58187
71076;1976;;10;4359;;;;381361;590251.4951;58187
71076;1977;;10;4359;;;;325081;535353232;58187
71076;1978;;10;4295;;;;332936;601136.9648;56194
71076;1979;;10;4295;;;;334998;676290.2141;56194
71076;1980;;10;4263;;;;323664;714909.3614;56194
71076;1981;;18;4374;;;;382068;1031318821;56194
71076;1982;;17;3836;;;;528571;1647385271;56194
71076;1983;;17;3854;;;;510353;1695895158;56194
71076;1984;;16;2960;;;;447489;1537245734;56194
71076;1985;;16;3334;;;;407480;1478879713;56194
71076;1986;;16;3334;;;;399253;1714587543;54575
71076;1987;;16;3334;;;;314911;1397989246;54575
71076;1988;;16;3334;;;;286473;1357778874;54575
71076;1989;;15;2874;;;;254329;1229466656;54575
71076;1990;;15;2874;;;;234453;1143033299;54575
71076;1991;;15;2872;;;;214631;1130813.05;54575
71076;1992;4;15;2872;;;13929;215343;1166913685;54575
71076;1993;4;15;2872;;;15555;299959;1512181439;54575
71076;1994;4;16;3156;;;15551;259385;1355080592;54575
71076;1995;4;16;3156;;;15370;259317;1407391186;50124
71076;1996;4;16;3156;;;16116;260280;1390048433;50124
71076;1997;4;16;3156;;;16309;286589;1485177687;50124
71076;1998;4;16;3117;;;16415;337744;1823670606;50124
71076;1999;4;16;3117;;;16448;295377;1463349274;50124
71076;2000;4;16;3117;;;16909;292397;1440182664;50124
71076;2001;4;16;3163;;;16587;349828;1733086.01;50124
71076;2002;4;16;3163;;2;16497;324646;1702328.86;50124
71076;2003;4;16;3163;;1;16800;301616;1601353.32;45504
71076;2004;4;16;3163;;1;16579;344195;1827711.12;45504
71076;2005;4;16;3220;;2;16628;286224;1561131.3;45504
71076;2006;4;16;3220;;2;13491;317667;1863111.02;44564
71076;2007;4;16;3220;;1;12893;288233;1697965;45166
71076;2008;4;16;3220;;1;12637;283270;1679404.9;45390
71076;2009;4;16;3220;;1;12631;280311;1733703.6;45390
71076;2010;4;16;3220;;1;12222;288662;1895977.9;45390
71076;2011;4;16;3220;;1;12986;285030;1815938.8;45390
71076;2012;4;16;3220;;1;13391;258612;1680069.8;45390
71076;2013;3;11;2496;;1;12561;237483;1524621.2;45390
71076;2014;3;10;1556;;1;13225;257956;1597142.4;45390
71076;2015;3;11;2632;;1;13810;243044;1485416.84;45390
71076;2016;3;10;1556;;1;13203;228676;1327852.95;45390
71076;2017;3;10;1692;;1;13617;220179;1286629.15;45390
71076;2018;3;18;3493;1;1;15278;252171;1540729.01;45390
71076;2019;3;18;3493;1;1;27352;592680;3805308.43;45390
71076;2020;4;23;4179;1;1;14109;174133;1089061.58;45390
73065;1960;;5;2897;;;;572290;159132.3822;44237
73065;1961;;5;2897;;;;576469;162707.9214;44237
73065;1962;;6;2993;;;;516429;188292.3728;44237
73065;1963;;6;2993;;;;506649;196700.0886;44237
73065;1964;;6;2993;;;;507543;219176.8668;44237
73065;1965;;6;2993;;;;469703;221452.1684;44237
73065;1966;;6;2984;;;;404484;200295.7511;51056
73065;1967;;6;2984;;;;382219;219803.8896;51056
73065;1968;;6;2984;;;;366023;204070.0839;51056
73065;1969;;6;2868;;;;328468;204319.0331;51056
73065;1970;;6;2877;;;;349383;233784.6841;51056
73065;1971;;7;3182;;;;348068;246209.5839;54415
73065;1972;;7;3140;;;;360365;277505.2328;54415
73065;1973;;7;3034;;;;348467;303781.3454;54415
73065;1974;;7;3034;;;;347153;350701.6466;54415
73065;1975;;9;3129;;;;350128;431868.5524;54415
73065;1976;;9;3129;;;;395105;585142.9286;54415
73065;1977;;9;3129;;;;374021;613333.8008;54415
73065;1978;;11;3125;;;;414076;731900.5667;53427
73065;1979;;11;3120;;;;450098;869399.8235;53427
73065;1980;;13;3549;;;;436109;921956.1648;53427
73065;1981;;12;2923;;;;545563;1271937947;53427
73065;1982;;13;2267;;;;575505;1527079062;53427
73065;1983;;14;2473;;;;608207;1675243957;53427
73065;1984;;14;2473;;;;560156;1646351361;53427
73065;1985;;14;2473;;;;516719;1623028644;53427
73065;1986;;16;2738;;;;502770;1907738663;54120
73065;1987;;17;2892;;;;398853;1605853391;54120
73065;1988;;14;2380;;;;340311;1453679772;54120
73065;1989;;14;2380;;;;309189;1378715106;54120
73065;1990;;13;2172;;;;318296;1460084524;54120
73065;1991;;13;2117;;;;327105;1625160178;54120
73065;1992;5;13;2117;;;10970;308585;1568722.95;54120
73065;1993;5;13;2117;;;11426;362250;1853111408;54120
73065;1994;5;13;2117;;;11481;323538;1636496.6;54120
73065;1995;5;13;2117;;;11483;331983;1702834027;55786
73065;1996;5;13;2117;;;12381;357672;1804062004;55786
73065;1997;5;13;2117;;;12162;368385;1841868293;55786
73065;1998;5;13;2117;;;12181;396797;1952677386;55786
73065;1999;5;13;2117;;;12509;349304;1696486.66;55786
73065;2000;6;19;3598;;;14645;358090;1875518822;55786
73065;2001;6;19;3595;;;23140;579222;3315527695;55786
73065;2002;6;19;3595;;2;21114;579929;3375790.17;55786
73065;2003;5;16;3051;;2;18622;527089;3187969.44;56476
73065;2004;4;13;2440;;2;17008;594713;3671817.18;56476
73065;2005;4;13;2363;;2;17024;503651;3171677.93;56476
73065;2006;4;13;2363;;2;17194;542252;3499705.78;58039
73065;2007;4;13;2363;;2;17112;484396;3106866.68;58653
73065;2008;4;13;2363;;3;17314;492956;3275663.6;59697
73065;2009;4;13;2363;;3;17449;538613;3629999.72;59697
73065;2010;4;13;2363;;3;16976;573531;4231123.15;59697
73065;2011;4;13;2363;;3;16186;559764;4070660.1;59697
73065;2012;5;23;3974;1;3;22203;548974;4082097.4;59697
73065;2013;4;17;2584;1;3;25765;543476;3943549.43;59697
73065;2014;4;17;2584;1;3;26107;575224;4071671.34;59697
73065;2015;4;17;2584;1;3;25660;551821;3815504.12;59697
73065;2016;4;17;2584;1;3;26924;575153;3968174.26;59697
73065;2017;4;17;2584;1;3;26657;546764;3912357.58;59697
73065;2018;4;17;2584;1;3;28788;530391;3819976.06;59697
73065;2019;4;17;2584;1;3;27064;546639;4178600.17;59697
73065;2020;4;17;2587;1;3;13467;176845;1334304.6;59697
94017;1960;;3;2330;;;;265340;58519.68955;57876
94017;1961;;3;2330;;;;214170;54328.10382;57876
94017;1962;;3;2250;;;;204700;58450.7826;57876
94017;1963;;3;2250;;;;184087;58906.75761;57876
94017;1964;;3;2250;;;;161329;57850.74327;57876
94017;1965;;2;1292;;;;132835;48470.25034;57876
94017;1966;;2;1292;;;;122799;46438.40983;70419
94017;1967;;2;1292;;;;122123;47287.39841;70419
94017;1968;;2;1292;;;;108478;45819.61927;70419
94017;1969;;2;1292;;;;95741;46015.66871;70419
94017;1970;;2;1292;;;;97002;47171.68961;70419
94017;1971;;4;2220;;;;96354;53908.56413;80291
94017;1972;;4;2224;;;;106703;65872.15321;80291
94017;1973;;4;2224;;;;77024;55029.82665;80291
94017;1974;;8;3151;;;;61440;63009.77046;80291
94017;1975;;8;3151;;;;334469;484694.7285;80291
94017;1976;;8;3151;;;;390660;665147.4106;80291
94017;1977;;8;3019;;;;370805;700225.3196;80291
94017;1978;;7;2567;;;;375542;792437.4616;76176
94017;1979;;7;2567;;;;417632;954395.7912;76176
94017;1980;;7;2567;;;;432968;1056494252;76176
94017;1981;;7;2567;;;;490476;1321976593;76176
94017;1982;;7;2461;;;;537974;1586708428;76176
94017;1983;;7;2461;;;;528908;1690974713;76176
94017;1984;;7;2461;;;;474527;1571620396;76176
94017;1985;;7;2514;;;;433119;1514884665;76176
94017;1986;;6;2376;;;;401142;1659099981;79486
94017;1987;;6;2376;;;;311067;1374759676;79486
94017;1988;;6;2376;;;;274375;1262375049;79486
94017;1989;;6;2376;;;;247029;1198319826;79486
94017;1990;;6;2376;;;;260622;1325047785;79486
94017;1991;;6;2323;;;;255550;1370165041;79486
94017;1992;2;6;2052;;;5459;178140;910090.9053;79486
94017;1993;2;6;2052;;;7085;288829;1490876384;79486
94017;1994;2;6;2052;;;7326;274064;1493325.02;79486
94017;1995;2;6;2052;;;7407;275713;1588760086;74237
94017;1996;2;6;2052;;;7393;265025;1549646699;74237
94017;1997;2;6;2052;;;7374;263723;1549710728;74237
94017;1998;2;6;2052;;;7078;255911;1516146485;74237
94017;1999;2;6;2052;;;7241;192206;1079421669;74237
94017;2000;2;6;2058;;;7963;168197;944553.9875;74237
94017;2001;2;6;2058;;;7991;182199;1025331386;74237
94017;2002;2;6;2058;;1;6065;149898;837418.2;74237
94017;2003;2;6;2058;;1;7501;155832;847117.31;75090
94017;2004;1;5;1372;;;7632;162614;897262.03;75090
94017;2005;1;5;944;;1;7762;137181;760668.3;75090
94017;2006;1;5;944;;1;7026;134766;755408.59;75869
94017;2007;1;5;944;;1;6905;144466;818124.14;75961
94017;2008;1;5;944;;1;6936;131105;733558.05;76508
94017;2009;1;5;944;;1;6093;127694;683652.5;76508
94017;2010;1;5;944;;1;6350;113361;604174.8;76508
94017;2011;1;5;944;;1;6507;118225;646572.8;76508
94017;2012;1;5;944;;1;6433;119622;653501.3;76508
94017;2013;1;5;944;;;6373;111034;604743.7;76508
94017;2014;1;5;944;;;6425;125364;649342.4;76508
94017;2015;1;5;944;;;4861;76251;393635.3;76508
94017;2016;1;5;944;;1;2331;45275;260327.03;76508
94017;2017;1;5;944;;;8443;154545;891664.27;76508
94017;2018;1;5;944;;1;8703;136819;793509.93;76508
94017;2019;1;5;944;;1;8331;150162;866702.41;76508
94017;2020;1;5;944;;1;4693;45798;264679.18;76508
8105;1960;;3;2170;;;;410440;123498.9489;49973
8105;1961;;3;2170;;;;401587;122420.2196;49973
8105;1962;;3;2170;;;;388226;142211.9133;49973
8105;1963;;3;2170;;;;331550;116469982;49973
8105;1964;;3;2206;;;;322960;122031.4746;49973
8105;1965;;3;2206;;;;314486;130970.3227;49973
8105;1966;;5;3593;;;;365293;161233587;55545
8105;1967;;5;3593;;;;336444;152549.0238;55545
8105;1968;;5;3593;;;;342207;153775.6286;55545
8105;1969;;5;3593;;;;295151;144421.5093;55545
8105;1970;;5;3593;;;;316487;165518319;55545
8105;1971;;5;3583;;;;289649;181939.9747;60176
8105;1972;;5;3583;;;;311036;218408.9811;60176
8105;1973;;5;3583;;;;275872;213559.2729;60176
8105;1974;;8;3752;;;;275806;292008.3176;60176
8105;1975;;9;3850;;;;343091;454851.4613;60176
8105;1976;;9;3850;;;;361041;520062748;60176
8105;1977;;9;3850;;;;315557;498050482;60176
8105;1978;;8;3314;;;;348248;599959.4486;58667
8105;1979;;8;3314;;;;328647;617416.9953;58667
8105;1980;;7;2625;;;;307102;621183.5532;58667
8105;1981;;7;2625;;;;343280;796464.7073;58667
8105;1982;;7;2625;;;;358721;948419.6373;58667
8105;1983;;7;2246;;;;335423;962896.8057;58667
8105;1984;;7;2246;;;;325184;988576.9951;58667
8105;1985;;7;2246;;;;286557;916619.5345;58667
8105;1986;;6;1443;;;;279050;1065649501;57008
8105;1987;;6;1443;;;;195293;773184.7072;57008
8105;1988;;6;1437;;;;178378;738304.9041;57008
8105;1989;;6;1437;;;;165246;697051.3037;57008
8105;1990;;6;1437;;;;183372;780220734;57008
8105;1991;;6;1437;;;;167314;750156.6017;57008
8105;1992;2;6;1437;;;7478;175244;806816.3005;57008
8105;1993;2;6;1437;;;7345;224553;1077422605;57008
8105;1994;2;6;1437;;;7178;183455;890725.1542;57008
8105;1995;2;6;1437;;;7651;194069;1010773.42;55490
8105;1996;2;6;1437;;;7503;193372;1043210912;55490
8105;1997;2;6;1437;;;7363;207242;1103607706;55490
8105;1998;2;6;1437;;;7423;257070;1407754167;55490
8105;1999;2;6;1437;;;7654;206677;1111841935;55490
8105;2000;2;6;1437;;;7287;203230;1101378292;55490
8105;2001;2;6;1437;;;7511;238438;1346335049;55490
8105;2002;2;6;1437;;1;7190;221013;1264725.56;55490
8105;2003;2;6;1437;;1;7176;207889;1214647.66;49975
8105;2004;1;10;2008;1;1;16444;384684;2354186.74;49975
8105;2005;1;10;2008;1;1;16161;340426;2053326.26;49975
8105;2006;1;10;2008;1;1;17404;416825;2616046.46;49759
8105;2007;1;10;2008;1;1;16617;400794;2529187.83;48991
8105;2008;1;10;2008;1;1;17248;430700;2778992.4;47847
8105;2009;1;10;2008;1;1;17113;405777;2625397.9;47847
8105;2010;1;10;2008;1;1;17020;389590;2607639.8;47847
8105;2011;1;10;2008;1;;17531;419422;2945574.7;47847
8105;2012;1;10;2008;1;1;17745;399062;2790277.5;47847
8105;2013;1;10;2008;1;1;17414;363539;2524628.05;47847
8105;2014;1;10;2008;1;1;17515;407842;2711120;47847
8105;2015;1;10;2008;1;1;17478;403964;2710461.5;47847
8105;2016;1;10;2008;1;1;17259;412182;2762457.7;47847
8105;2017;1;10;2008;1;1;17171;422140;2830438.8;47847
8105;2018;1;10;2008;1;1;17381;387085;2606074;47847
8105;2019;1;10;2008;1;1;17105;393926;2672627.7;47847
8105;2020;1;10;2008;1;1;7071;109478;751470.4;47847
36044;1960;;3;2075;;;;290672;86022.40696;45063
36044;1961;;3;2075;;;;298383;85570.54807;45063
36044;1962;;4;3625;;;;252721;102651.2409;45063
36044;1963;;4;3615;;;;261234;113798.4654;45063
36044;1964;;4;3615;;;;241243;112835445;45063
36044;1965;;4;3615;;;;238523;118349.9833;45063
36044;1966;;4;3585;;;;212123;113603.3307;49138
36044;1967;;4;3585;;;;205580;115330.1207;49138
36044;1968;;4;3535;;;;196460;109441.4725;49138
36044;1969;;4;3535;;;;181672;115421.5901;49138
36044;1970;;3;3060;;;;203851;140960.9166;49138
36044;1971;;3;3060;;;;205577;149523.2157;53429
36044;1972;;3;3060;;;;197085;171455.9034;53429
36044;1973;;3;3060;;;;206724;224225.3684;53429
36044;1974;;3;3060;;;;203653;245815.1983;53429
36044;1975;;3;2575;;;;211980;275827.9887;53429
36044;1976;;3;2575;;;;206239;310637.1302;53429
36044;1977;;3;2505;;;;179475;293924.6018;53429
36044;1978;;3;2505;;;;195720;349513.1541;51942
36044;1979;;3;2557;;;;209758;405178.0833;51942
36044;1980;;7;3391;;;;183952;387267.6105;51942
36044;1981;;7;3391;;;;281703;705781.4765;51942
36044;1982;;8;3375;;;;310517;892725.5902;51942
36044;1983;;8;3374;;;;306919;964571.1533;51942
36044;1984;;8;3374;;;;293610;987829.6901;51942
36044;1985;;8;3374;;;;241079;866845.9975;51942
36044;1986;;7;1792;;;;216387;942136.8657;50969
36044;1987;;7;1792;;;;168323;756476.7264;50969
36044;1988;;7;1792;;;;162727;755142.4682;50969
36044;1989;;7;1792;;;;149793;709279.8125;50969
36044;1990;;7;1792;;;;158877;773607.3218;50969
36044;1991;;6;1257;;;;139530;711947.4447;50969
36044;1992;1;5;929;;;5957;138089;715179.9584;50969
36044;1993;1;5;929;;;6616;175383;910619.2936;50969
36044;1994;1;5;929;;;6091;148640;758771078;50969
36044;1995;1;8;1078;;;10384;197453;1003698261;49632
36044;1996;1;8;1078;1;;14640;290629;1439869839;49632
36044;1997;1;8;1078;1;;12375;241674;1228025465;49632
36044;1998;2;9;1406;1;;12722;279416;1463946.57;49632
36044;1999;2;9;1406;1;;12386;238385;1231318974;49632
36044;2000;2;9;1406;1;;12076;247918;1230860407;49632
36044;2001;2;9;1406;1;;12311;280184;1413498903;49632
36044;2002;2;9;1406;1;1;12057;246542;1293881.86;49632
36044;2003;2;9;1406;1;1;12421;240499;1334366.76;46386
36044;2004;2;9;1406;1;1;11960;238953;1335820.44;46386
36044;2005;2;9;1406;1;1;11575;197828;1075687.04;46386
36044;2006;2;9;1406;1;2;11968;224053;1209970.52;44960
36044;2007;2;9;1406;1;2;10385;206729;1114557.1;45209
36044;2008;2;9;1406;1;2;12459;238056;1322395.04;43732
36044;2009;2;9;1406;1;1;12401;249201;1366181.66;43732
36044;2010;2;9;1406;1;2;12619;256339;1482944.24;43732
36044;2011;2;9;1406;1;2;12759;289961;1707802.52;43732
36044;2012;2;9;1406;1;2;12765;279614;1645778.48;43732
36044;2013;2;9;1406;1;2;12769;255698;1499861.16;43732
36044;2014;2;9;1406;1;2;12816;285764;1657379.5;43732
36044;2015;2;9;1406;1;2;13168;275948;1723329.18;43732
36044;2016;2;9;1406;1;2;13133;276174;1779971.12;43732
36044;2017;2;9;1406;1;2;13046;271648;1784016.22;43732
36044;2018;2;9;1406;1;2;15713;250597;1625782.44;43732
36044;2019;2;9;1406;1;1;15660;263735;1737495.34;43732
36044;2020;2;9;1406;1;2;8008;75399;481408.79;43732
77108;1960;;;;;;;;;
77108;1961;;;;;;;;;
77108;1962;;;;;;;;;
77108;1963;;;;;;;;;
77108;1964;;;;;;;;;
77108;1965;;;;;;;;;
77108;1966;;;;;;;;;
77108;1967;;;;;;;;;
77108;1968;;;;;;;;;
77108;1969;;;;;;;;;
77108;1970;;;;;;;;;
77108;1971;;;;;;;;;
77108;1972;;;;;;;;;
77108;1973;;;;;;;;;
77108;1974;;;;;;;;;
77108;1975;;;;;;;;;
77108;1976;;;;;;;;;
77108;1977;;;;;;;;;
77108;1978;;;;;;;;;
77108;1979;;;;;;;;;
77108;1980;;;;;;;;;
77108;1981;;;;;;;;;
77108;1982;;;;;;;;;
77108;1983;;;;;;;;;
77108;1984;;;;;;;;;
77108;1985;;;;;;;;;
77108;1986;;;;;;;;;
77108;1987;;;;;;;;;
77108;1988;;;;;;;;;
77108;1989;;;;;;;;;
77108;1990;;;;;;;;;
77108;1991;;;;;;;;;
77108;1992;3;4;1745;;;1983;52689;295470.4348;45365
77108;1993;3;4;1745;;;2111;63715;371038.6504;45365
77108;1994;2;3;945;;;2075;55646;332961.3069;45365
77108;1995;2;3;945;;;1974;51640;313943.4445;45399
77108;1996;2;3;945;;;2149;59236;375392.8992;45399
77108;1997;2;3;945;;;2125;49715;319956.9484;45399
77108;1998;2;3;945;;;2043;62928;410250.8244;45399
77108;1999;2;3;945;;;2022;40296;259756.0511;45399
77108;2000;2;3;945;;;1642;37948;244646.2192;45399
77108;2001;2;3;945;;;658;16254;107686.4794;45399
77108;2002;2;3;945;;;2570;44673;254074.5;45399
77108;2003;2;3;945;;;1227;21630;121072.3;52636
77108;2004;1;2;645;;;2423;56184;307022.5;52636
77108;2005;1;2;645;;;2367;46058;249147.5;52636
77108;2006;1;2;645;;1;2433;52323;288816.3;53247
77108;2007;1;2;645;;1;2498;49310;270078.3;53569
77108;2008;1;2;645;;1;2611;53141;285726.5;53833
77108;2009;1;2;645;;1;2542;46624;245761.6;53833
77108;2010;1;2;645;;1;2645;50058;276311;53833
77108;2011;1;2;645;;1;2680;54950;304506;53833
77108;2012;1;2;645;;1;2714;56448;301331.1;53833
77108;2013;1;2;645;;1;2668;55387;284772.5;53833
77108;2014;1;2;645;;1;2798;63782;334955.9;53833
77108;2015;1;2;645;;1;2864;62440;315781.7;53833
77108;2016;1;2;645;;;2817;69508;345559.3;53833
77108;2017;1;2;645;;;2739;62679;319788;53833
77108;2018;1;2;645;;1;2987;61964;324608.8;53833
